exp,model_type,target_type,condition,model,context_sents,target_sent,region,surp
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,21.526050567626953
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,20.309553146362305
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,18.010043144226074
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,20.215046882629395
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,19.13875389099121
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,18.436434745788574
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,21.613380432128906
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,in case the team lost the tiebreaker was scheduled for the following week at the local park .,was scheduled,19.23654842376709
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,9.279032230377197
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,7.561622381210327
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,10.402833938598633
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,10.11506199836731
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,8.2112877368927
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,8.61419928073883
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,11.289934754371643
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,9.967291474342346
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,10.551938772201538
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,"in case the team lost , a tiebreaker was scheduled for the following week at the local park .",was scheduled,9.98186993598938
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.607301354408264
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.869875073432922
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.527431607246399
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.9262375831604
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.773165702819824
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.261464476585388
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,12.017321109771729
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.925180196762085
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.895792841911316
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a tiebreaker was discussed .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.129618644714355
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.596070408821106
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.870016098022461
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.529685139656067
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.929354548454285
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,8.774348378181458
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,9.502342224121094
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,12.35361099243164
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.137249112129211
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.700103282928467
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful day .,"in case the team lost , the tiebreaker was scheduled for the following week at the local park .",was scheduled,10.427694439888
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,24.991957664489746
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,23.925275802612305
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,26.479636192321777
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,22.45143222808838
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,28.046317100524902
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,23.16677188873291
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,24.661914825439453
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,25.21778106689453
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,23.537440299987793
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,after the librarian called an intern began returning books to the shelves .,began returning,24.83095073699951
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,24.198875427246094
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,24.990806579589844
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,26.40692710876465
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,24.346394538879395
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,27.944324493408203
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,23.817533493041992
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,an intern was working on day .,after the librarian called the intern began returning books to the shelves .,began returning,22.59662914276123
